일련번호,나이,학력,성별,정신건강,전문직,개발공부기간,연차,국적,연봉,보유기술개수
DEV32940,<35,Undergraduate,Woman,No,Dev,2,0,United Kingdom of Great Britain and Northern Ireland,72871.0,22.0
DEV32941,>35,Master,Man,No,Dev,26,32,Germany,166368.0,6.0
DEV32942,>35,Master,Man,No,Dev,26,22,Germany,213287.0,6.0
DEV32943,>35,Other,Man,No,Dev,28,12,United States of America,140000.0,12.0
DEV32944,<35,Master,Man,Yes,Dev,6,4,United Kingdom of Great Britain and Northern Ireland,119357.0,13.0
DEV32945,<35,Undergraduate,Man,No,Dev,9,3,India,36112.0,18.0
DEV32946,>35,Master,Man,No,Dev,21,21,Germany,74651.0,19.0
DEV32947,<35,Master,Man,No,Dev,6,6,United Kingdom of Great Britain and Northern Ireland,75384.0,13.0
DEV32948,<35,Master,Man,No,Dev,17,7,United States of America,160000.0,18.0
DEV32949,>35,Master,Woman,No,NotDev,9,9,United States of America,125000.0,5.0
DEV32950,<35,Undergraduate,Man,No,Dev,3,2,United States of America,33600.0,13.0
DEV32951,>35,Undergraduate,Man,Yes,Dev,15,10,United States of America,160000.0,9.0
DEV32952,>35,Other,Man,No,Dev,26,22,United States of America,175000.0,13.0
DEV32953,<35,Undergraduate,Man,No,Dev,10,8,India,87000.0,14.0
DEV32954,>35,Master,Man,No,Dev,20,8,Germany,60787.0,2.0
DEV32955,<35,Other,Man,No,Dev,14,1,Germany,44790.0,22.0
DEV32956,<35,Master,Man,No,Dev,10,6,United Kingdom of Great Britain and Northern Ireland,188459.0,7.0
DEV32957,>35,Undergraduate,Man,No,Dev,36,20,United States of America,112471.0,25.0
DEV32958,<35,Undergraduate,Man,Yes,Dev,8,1,Germany,50123.0,22.0
DEV32959,<35,Master,Man,No,Dev,11,6,United Kingdom of Great Britain and Northern Ireland,138203.0,17.0
DEV32960,>35,Other,Man,Yes,Dev,15,14,United States of America,215000.0,9.0
DEV32961,>35,Undergraduate,Man,No,Dev,45,34,United Kingdom of Great Britain and Northern Ireland,144485.0,5.0
DEV32962,<35,Master,Man,No,Dev,5,2,Germany,63984.0,7.0
DEV32963,<35,Undergraduate,Man,No,Dev,4,0,India,12897.0,15.0
DEV32964,>35,Master,Man,Yes,Dev,10,9,United States of America,150000.0,10.0
DEV32965,>35,Undergraduate,Man,No,Dev,16,13,Canada,156168.0,7.0
DEV32966,<35,Other,Man,No,Dev,10,8,United Kingdom of Great Britain and Northern Ireland,113075.0,15.0
DEV32967,<35,Master,Man,No,Dev,9,6,India,35467.0,15.0
DEV32968,<35,Undergraduate,Man,No,Dev,8,4,United Kingdom of Great Britain and Northern Ireland,37692.0,7.0
DEV32969,>35,Undergraduate,NonBinary,Yes,Dev,26,17,United States of America,127200.0,9.0
DEV32970,<35,NoHigherEd,Woman,No,Dev,15,6,Germany,51189.0,18.0
DEV32971,<35,Undergraduate,Man,No,Dev,17,9,United States of America,71000.0,7.0
DEV32972,>35,Other,Man,Yes,Dev,18,10,United States of America,155000.0,20.0
DEV32973,<35,Undergraduate,Man,No,Dev,9,5,United States of America,150000.0,8.0
DEV32974,>35,Undergraduate,Man,No,Dev,21,17,India,24505.0,12.0
DEV32975,>35,Undergraduate,Man,No,Dev,20,12,Germany,79983.0,23.0
DEV32976,<35,Other,Man,No,Dev,7,4,Canada,117126.0,20.0
DEV32977,<35,Other,Man,Yes,Dev,16,11,United States of America,155000.0,20.0
DEV32978,>35,Master,NonBinary,Yes,Dev,21,16,United Kingdom of Great Britain and Northern Ireland,81666.0,15.0
DEV32979,<35,Undergraduate,Man,No,Dev,7,2,India,8383.0,14.0
DEV32980,<35,Undergraduate,Woman,No,Dev,10,4,United States of America,125000.0,8.0
DEV32981,>35,Undergraduate,Man,No,Dev,32,25,Germany,117308.0,11.0
DEV32982,<35,PhD,Man,No,Dev,10,4,Germany,69318.0,14.0
DEV32983,>35,Undergraduate,Man,No,Dev,41,40,United States of America,100000.0,10.0
DEV32984,<35,Undergraduate,Man,No,Dev,5,3,United States of America,140800.0,13.0
DEV32985,<35,Master,Man,No,Dev,10,4,Germany,70385.0,13.0
DEV32986,>35,Undergraduate,Man,No,Dev,27,6,United States of America,115600.0,16.0
DEV32987,>35,Undergraduate,NonBinary,Yes,Dev,20,16,United Kingdom of Great Britain and Northern Ireland,86691.0,5.0
DEV32988,>35,Undergraduate,Man,No,Dev,30,25,United States of America,150000.0,16.0
DEV32989,<35,Undergraduate,Man,No,Dev,2,2,India,5933.0,15.0
DEV32990,<35,Undergraduate,Man,Yes,Dev,13,9,Germany,47990.0,4.0
DEV32991,>35,Master,Man,No,Dev,43,32,United States of America,190000.0,18.0
DEV32992,<35,Undergraduate,NonBinary,Yes,Dev,8,5,United States of America,160000.0,19.0
DEV32993,<35,Master,Man,Yes,Dev,9,4,United States of America,68000.0,13.0
DEV32994,<35,Master,Man,No,Dev,17,13,Germany,213287.0,15.0
DEV32995,<35,NoHigherEd,Man,No,Dev,8,3,United States of America,100000.0,18.0
DEV32996,<35,Undergraduate,Man,No,Dev,10,5,United States of America,112000.0,3.0
DEV32997,>35,Undergraduate,Man,No,Dev,27,24,United Kingdom of Great Britain and Northern Ireland,75384.0,10.0
DEV32998,>35,Undergraduate,Man,Yes,Dev,13,7,United States of America,70000.0,9.0
DEV32999,<35,Undergraduate,Man,No,Dev,4,2,United States of America,130000.0,9.0
DEV33000,>35,Master,Man,No,Dev,20,11,United States of America,165000.0,8.0
DEV33001,>35,Undergraduate,Woman,Yes,Dev,3,3,United States of America,90000.0,15.0
DEV33002,>35,Master,Man,Yes,Dev,35,30,Canada,93701.0,26.0
DEV33003,<35,NoHigherEd,Man,No,Dev,11,3,United States of America,30000.0,14.0
DEV33004,>35,Master,Man,No,Dev,20,15,Japan,31368.0,12.0
DEV33005,>35,Master,Man,No,Dev,35,22,Canada,81988.0,10.0
DEV33006,<35,PhD,Woman,No,NotDev,5,4,United States of America,82500.0,14.0
DEV33007,<35,Other,Man,Yes,NotDev,2,0,United States of America,7200.0,9.0
DEV33008,<35,Other,Man,Yes,Dev,6,4,United States of America,132000.0,7.0
DEV33009,>35,Other,NonBinary,Yes,Dev,25,18,United States of America,120000.0,20.0
DEV33010,<35,Master,Man,No,Dev,16,5,United States of America,80000.0,10.0
DEV33011,>35,Other,Man,Yes,Dev,40,25,United States of America,220000.0,4.0
DEV33012,<35,Other,Man,Yes,Dev,9,9,Japan,79044.0,11.0
DEV33013,>35,Undergraduate,Man,No,Dev,6,3,United States of America,102000.0,13.0
DEV33014,>35,Undergraduate,Man,No,Dev,28,24,United States of America,150000.0,10.0
DEV33015,>35,Undergraduate,Man,No,Dev,20,16,United States of America,123000.0,5.0
DEV33016,>35,Undergraduate,Man,No,Dev,20,15,United States of America,125000.0,12.0
DEV33017,<35,Master,Man,Yes,Dev,17,15,United States of America,140000.0,17.0
DEV33018,>35,Undergraduate,Man,No,Dev,41,38,Canada,136647.0,18.0
DEV33019,<35,Undergraduate,Man,Yes,Dev,7,1,India,8719.0,11.0
DEV33020,>35,Undergraduate,Woman,No,Dev,30,25,United States of America,90000.0,10.0
DEV33021,>35,Other,Man,Yes,NotDev,20,20,United States of America,120000.0,20.0
DEV33022,<35,Master,Woman,No,Dev,5,5,India,6192.0,22.0
DEV33023,<35,Undergraduate,Man,No,Dev,15,11,India,38692.0,2.0
DEV33024,<35,Master,Man,No,Dev,15,5,Germany,191964.0,23.0
DEV33025,>35,Master,NonBinary,Yes,Dev,15,10,Japan,66000.0,25.0
DEV33026,<35,Undergraduate,Woman,No,Dev,14,7,India,32250.0,5.0
DEV33027,<35,Undergraduate,Man,No,Dev,8,5,India,20124.0,27.0
DEV33028,<35,Undergraduate,Woman,Yes,Dev,8,5,United States of America,198000.0,12.0
DEV33029,>35,Undergraduate,Man,Yes,Dev,11,7,United States of America,185000.0,6.0
DEV33030,<35,Master,Man,No,NotDev,11,2,Germany,57588.0,6.0
DEV33031,>35,Master,Man,No,Dev,23,15,United Kingdom of Great Britain and Northern Ireland,113075.0,14.0
DEV33032,>35,Undergraduate,Man,No,Dev,24,20,India,46430.0,10.0
DEV33033,<35,Undergraduate,Man,No,Dev,7,3,India,4644.0,11.0
DEV33034,>35,NoHigherEd,Man,No,Dev,8,4,Germany,48624.0,1.0
DEV33035,<35,Master,Man,No,Dev,12,0,Germany,67719.0,6.0
DEV33036,>35,Master,Man,No,Dev,7,1,United States of America,130000.0,3.0
DEV33037,<35,Master,Woman,Yes,Dev,6,4,Germany,85315.0,14.0
DEV33038,<35,Master,Man,No,NotDev,12,7,Germany,85315.0,23.0
DEV33039,<35,Undergraduate,Man,No,Dev,3,2,India,4644.0,10.0
DEV33040,<35,Undergraduate,Man,No,Dev,5,4,India,21672.0,25.0
DEV33041,<35,Undergraduate,Man,No,Dev,4,1,India,12897.0,9.0
DEV33042,>35,NoHigherEd,Man,No,Dev,36,36,Japan,61164.0,5.0
DEV33043,>35,Undergraduate,Man,No,Dev,35,30,United Kingdom of Great Britain and Northern Ireland,212000.0,21.0
DEV33044,<35,Undergraduate,Man,No,Dev,16,6,Germany,95979.0,9.0
DEV33045,<35,Undergraduate,NonBinary,No,Dev,5,1,Germany,10236.0,11.0
DEV33046,>35,Master,Man,No,Dev,40,28,Germany,93471.0,4.0
DEV33047,<35,Undergraduate,Man,No,Dev,11,3,India,29664.0,16.0
DEV33048,>35,Undergraduate,Man,Yes,Dev,17,17,India,64486.0,4.0
DEV33049,<35,Undergraduate,Man,Yes,Dev,16,8,United States of America,200000.0,6.0
DEV33050,<35,NoHigherEd,Man,No,Dev,6,4,Germany,53322.0,8.0
DEV33051,<35,Master,NonBinary,Yes,Dev,6,4,United Kingdom of Great Britain and Northern Ireland,65332.0,2.0
DEV33052,<35,Master,Man,No,Dev,15,5,Germany,58761.0,6.0
DEV33053,>35,Master,Man,No,Dev,12,0,Japan,32940.0,12.0
DEV33054,>35,Master,Man,Yes,Dev,43,21,United Kingdom of Great Britain and Northern Ireland,188450.0,12.0
DEV33055,<35,Other,Man,No,Dev,10,4,India,8061.0,13.0
DEV33056,<35,NoHigherEd,Man,Yes,Dev,8,6,South Korea,59366.0,20.0
DEV33057,<35,Undergraduate,Man,No,Dev,9,8,India,50299.0,11.0
DEV33058,>35,Master,Man,No,Dev,39,30,Germany,89580.0,3.0
DEV33059,<35,Master,Man,No,Dev,6,4,United Kingdom of Great Britain and Northern Ireland,33923.0,19.0
DEV33060,<35,Undergraduate,Man,No,Dev,16,13,United Kingdom of Great Britain and Northern Ireland,87948.0,18.0
DEV33061,>35,Master,Man,No,Dev,17,12,India,9288.0,16.0
DEV33062,>35,Master,Woman,No,Dev,25,21,South Korea,110817.0,19.0
DEV33063,>35,Other,Man,No,Dev,31,20,Germany,74651.0,11.0
DEV33064,>35,Undergraduate,Man,No,Dev,34,11,United Kingdom of Great Britain and Northern Ireland,69102.0,17.0
DEV33065,<35,Undergraduate,Man,No,Dev,17,13,India,21280.0,17.0
DEV33066,<35,Undergraduate,Man,No,Dev,19,10,Germany,69318.0,14.0
DEV33067,<35,Other,Man,No,Dev,7,3,United Kingdom of Great Britain and Northern Ireland,63322.0,38.0
DEV33068,<35,Undergraduate,Man,No,Dev,12,6,United Kingdom of Great Britain and Northern Ireland,163331.0,17.0
DEV33069,>35,Undergraduate,Man,No,Dev,25,15,United Kingdom of Great Britain and Northern Ireland,75384.0,11.0
DEV33070,>35,Other,Man,Yes,Dev,41,36,Germany,140772.0,13.0
DEV33071,<35,Master,Man,No,Dev,10,1,India,10318.0,7.0
DEV33072,<35,Master,Man,No,Dev,15,13,Germany,74651.0,14.0
DEV33073,>35,Undergraduate,Man,No,Dev,21,20,United Kingdom of Great Britain and Northern Ireland,62800.0,16.0
DEV33074,>35,Undergraduate,Man,No,Dev,15,15,India,68523.0,11.0
DEV33075,<35,Undergraduate,Man,No,Dev,7,7,India,29382.0,17.0
DEV33076,>35,Undergraduate,Man,Yes,Dev,15,13,United Kingdom of Great Britain and Northern Ireland,94230.0,9.0
DEV33077,<35,Master,Man,No,Dev,14,8,Germany,89581.0,13.0
DEV33078,>35,Undergraduate,Man,No,Dev,32,25,Germany,105577.0,15.0
DEV33079,>35,Master,Man,No,Dev,13,10,India,28374.0,10.0
DEV33080,>35,NoHigherEd,Man,No,Dev,17,17,United Kingdom of Great Britain and Northern Ireland,75384.0,9.0
DEV33081,>35,Undergraduate,Man,No,Dev,41,32,United Kingdom of Great Britain and Northern Ireland,75384.0,4.0
DEV33082,>35,Master,Man,No,Dev,9,2,Germany,19200.0,6.0
DEV33083,<35,Undergraduate,Man,No,Dev,14,10,India,30953.0,12.0
DEV33084,>35,PhD,Man,No,Dev,12,9,United Kingdom of Great Britain and Northern Ireland,190000.0,5.0
DEV33085,>35,Undergraduate,Man,Yes,Dev,39,38,Germany,63986.0,13.0
DEV33086,<35,Undergraduate,Man,Yes,NotDev,8,4,India,4644.0,6.0
DEV33087,>35,Master,Woman,No,NotDev,17,15,Germany,51189.0,9.0
DEV33088,<35,Undergraduate,Man,No,Dev,7,4,United Kingdom of Great Britain and Northern Ireland,125639.0,7.0
DEV33089,<35,Master,Man,No,Dev,7,2,Canada,70276.0,5.0
DEV33090,<35,NoHigherEd,Man,No,Dev,10,1,Germany,9600.0,13.0
DEV33091,<35,Undergraduate,Woman,No,Dev,2,0,India,6449.0,8.0
DEV33092,<35,Master,Man,No,Dev,8,3,India,10318.0,15.0
DEV33093,>35,NoHigherEd,Man,Yes,Dev,39,38,United Kingdom of Great Britain and Northern Ireland,87319.0,3.0
DEV33094,>35,Master,Man,Yes,NotDev,16,16,India,54168.0,17.0
DEV33095,<35,NoHigherEd,Man,Yes,Dev,9,8,Canada,93701.0,3.0
DEV33096,>35,Undergraduate,Man,Yes,Dev,20,15,United States of America,138000.0,7.0
DEV33097,<35,Undergraduate,Man,Yes,Dev,8,3,Germany,32556.0,9.0
DEV33098,>35,Other,Man,No,Dev,37,16,United Kingdom of Great Britain and Northern Ireland,87948.0,19.0
DEV33099,<35,Undergraduate,Man,No,Dev,5,5,India,26439.0,12.0
DEV33100,<35,Undergraduate,Man,No,Dev,10,6,India,20765.0,19.0
DEV33101,<35,Undergraduate,Man,No,Dev,7,3,India,21925.0,21.0
DEV33102,<35,Undergraduate,Man,No,Dev,7,6,India,28374.0,9.0
DEV33103,<35,Undergraduate,Man,No,Dev,9,2,Germany,42228.0,8.0
DEV33104,>35,Other,Man,No,Dev,23,23,United Kingdom of Great Britain and Northern Ireland,87948.0,11.0
DEV33105,>35,Undergraduate,Man,No,Dev,15,12,India,11607.0,10.0
DEV33106,<35,Undergraduate,Man,No,Dev,4,0,India,2316.0,12.0
DEV33107,<35,Undergraduate,Man,No,Dev,3,3,India,23220.0,5.0
DEV33108,<35,Undergraduate,Man,No,Dev,10,7,India,20636.0,6.0
DEV33109,>35,PhD,Man,No,NotDev,37,32,Germany,79983.0,11.0
DEV33110,<35,Undergraduate,Man,No,Dev,12,8,Germany,67186.0,4.0
DEV33111,<35,Undergraduate,Man,Yes,Dev,5,4,India,41271.0,9.0
DEV33112,<35,Master,Man,No,Dev,15,8,Germany,95979.0,11.0
DEV33113,>35,PhD,Man,No,Dev,20,12,Canada,117126.0,16.0
DEV33114,<35,Undergraduate,Man,Yes,Dev,11,6,United Kingdom of Great Britain and Northern Ireland,60307.0,14.0
DEV33115,<35,Undergraduate,Woman,No,Dev,5,2,India,5159.0,12.0
DEV33116,<35,Master,Man,No,Dev,12,7,India,58037.0,28.0
DEV33117,<35,Master,Man,No,Dev,4,3,India,25794.0,11.0
DEV33118,<35,Undergraduate,Man,No,Dev,14,8,United Kingdom of Great Britain and Northern Ireland,62820.0,16.0
DEV33119,<35,Undergraduate,Man,No,Dev,8,4,India,45140.0,14.0
DEV33120,<35,Undergraduate,Man,No,Dev,5,2,United Kingdom of Great Britain and Northern Ireland,57794.0,11.0
DEV33121,<35,Undergraduate,Man,No,Dev,4,0,South Korea,39577.0,9.0
DEV33122,<35,Master,Man,Yes,NotDev,15,10,United Kingdom of Great Britain and Northern Ireland,41461.0,14.0
DEV33123,<35,Undergraduate,Man,No,Dev,16,12,India,28374.0,16.0
DEV33124,<35,NoHigherEd,Man,No,Dev,20,15,Germany,43724.0,7.0
DEV33125,<35,Master,Man,No,Dev,1,5,India,7740.0,61.0
DEV33126,>35,Master,Man,No,Dev,35,9,United Kingdom of Great Britain and Northern Ireland,56538.0,3.0
DEV33127,<35,Undergraduate,Man,No,Dev,5,3,India,15477.0,13.0
DEV33128,<35,Undergraduate,Man,No,Dev,5,3,India,8664.0,16.0
DEV33129,<35,Other,Man,Yes,NotDev,10,3,Canada,60906.0,4.0
DEV33130,<35,Master,Man,No,Dev,6,5,Germany,85315.0,26.0
DEV33131,<35,NoHigherEd,Man,Yes,Dev,8,2,Germany,34548.0,26.0
DEV33132,<35,Other,Man,Yes,Dev,17,14,Germany,43512.0,8.0
DEV33133,<35,Undergraduate,Man,No,Dev,14,8,India,36112.0,9.0
DEV33134,<35,Other,Man,No,Dev,7,3,United Kingdom of Great Britain and Northern Ireland,150767.0,8.0
DEV33135,<35,Undergraduate,Man,Yes,Dev,15,10,Canada,69104.0,7.0
DEV33136,<35,Undergraduate,Man,No,Dev,4,2,India,180.0,15.0
DEV33137,>35,PhD,Man,Yes,Dev,14,9,Germany,65053.0,12.0
DEV33138,<35,NoHigherEd,Man,Yes,Dev,10,3,Germany,47990.0,4.0
DEV33139,<35,Master,Woman,Yes,Dev,11,1,Germany,53322.0,21.0
DEV33140,>35,Other,Man,No,Dev,35,27,United States of America,118000.0,8.0
DEV33141,<35,Undergraduate,Man,No,Dev,3,2,United Kingdom of Great Britain and Northern Ireland,43974.0,7.0
DEV33142,<35,Undergraduate,Man,Yes,Dev,10,5,Canada,70276.0,6.0
DEV33143,>35,Undergraduate,Man,No,Dev,30,8,United Kingdom of Great Britain and Northern Ireland,200000.0,8.0
DEV33144,<35,Master,Man,No,Dev,6,6,India,10212.0,8.0
DEV33145,<35,Undergraduate,Man,Yes,Dev,8,0,United States of America,32500.0,18.0
DEV33146,<35,Master,Man,Yes,NotDev,5,4,United Kingdom of Great Britain and Northern Ireland,62820.0,9.0
DEV33147,<35,Undergraduate,Man,No,Dev,20,12,United States of America,165000.0,19.0
DEV33148,>35,Other,Man,Yes,Dev,12,10,United States of America,145000.0,7.0
DEV33149,<35,Master,Man,No,Dev,11,4,Germany,106644.0,15.0
DEV33150,<35,Undergraduate,Man,No,Dev,7,7,United Kingdom of Great Britain and Northern Ireland,81666.0,11.0
DEV33151,<35,Undergraduate,Man,No,Dev,10,5,Canada,31250.0,24.0
DEV33152,<35,Undergraduate,Man,No,Dev,20,10,United Kingdom of Great Britain and Northern Ireland,61343.0,17.0
DEV33153,<35,Undergraduate,Man,No,Dev,7,3,United States of America,100000.0,18.0
DEV33154,>35,PhD,Woman,No,Dev,10,7,Germany,38388.0,2.0
DEV33155,>35,Other,Man,Yes,Dev,26,12,Canada,74180.0,32.0
DEV33156,>35,Other,Man,Yes,Dev,13,13,United Kingdom of Great Britain and Northern Ireland,91089.0,23.0
DEV33157,>35,Undergraduate,Man,Yes,Dev,20,11,Germany,87448.0,2.0
DEV33158,>35,NoHigherEd,NonBinary,Yes,Dev,20,15,Germany,175962.0,27.0
DEV33159,<35,Undergraduate,Man,No,Dev,10,9,United Kingdom of Great Britain and Northern Ireland,198510.0,17.0
DEV33160,<35,PhD,Man,No,Dev,3,3,United Kingdom of Great Britain and Northern Ireland,45230.0,15.0
DEV33161,>35,Undergraduate,Man,No,Dev,42,25,United Kingdom of Great Britain and Northern Ireland,90460.0,4.0
DEV33162,>35,Master,Man,Yes,NotDev,6,5,India,23215.0,1.0
DEV33163,>35,Master,Man,Yes,Dev,14,14,United States of America,77000.0,10.0
DEV33164,<35,Undergraduate,Man,No,Dev,10,8,United Kingdom of Great Britain and Northern Ireland,69102.0,9.0
DEV33165,>35,PhD,Man,No,Dev,40,25,Germany,57588.0,27.0
DEV33166,<35,Undergraduate,Man,No,Dev,6,6,United States of America,130000.0,12.0
DEV33167,<35,Master,Man,No,Dev,7,6,United Kingdom of Great Britain and Northern Ireland,71614.0,20.0
DEV33168,<35,Undergraduate,Man,No,Dev,15,11,United Kingdom of Great Britain and Northern Ireland,109306.0,7.0
DEV33169,>35,Master,Man,Yes,Dev,25,17,United Kingdom of Great Britain and Northern Ireland,61563.0,14.0
DEV33170,<35,Undergraduate,NonBinary,No,Dev,9,0,United States of America,68000.0,6.0
DEV33171,>35,Other,Man,No,Dev,27,15,Canada,178000.0,4.0
DEV33172,<35,Undergraduate,Man,No,Dev,7,2,Canada,71837.0,9.0
DEV33173,<35,NoHigherEd,Man,No,Dev,10,6,Germany,69318.0,13.0
DEV33174,<35,Master,Man,No,Dev,11,6,United States of America,177000.0,14.0
DEV33175,<35,Undergraduate,Man,No,Dev,4,3,India,9028.0,16.0
DEV33176,>35,Undergraduate,Man,No,Dev,32,27,Canada,156168.0,5.0
DEV33177,<35,Undergraduate,Man,No,Dev,6,1,United States of America,60000.0,14.0
DEV33178,>35,Undergraduate,Man,No,Dev,10,10,India,30948.0,14.0
DEV33179,<35,Other,Man,Yes,Dev,14,9,United States of America,200000.0,12.0
DEV33180,>35,Undergraduate,Woman,Yes,Dev,27,27,United States of America,30000.0,4.0
DEV33181,>35,Master,Man,Yes,NotDev,25,15,United States of America,190000.0,4.0
DEV33182,<35,Undergraduate,Man,No,Dev,9,4,Canada,62467.0,10.0
DEV33183,<35,Undergraduate,Man,No,Dev,6,1,India,18056.0,1.0
DEV33184,>35,Master,Man,No,Dev,25,17,United Kingdom of Great Britain and Northern Ireland,84932.0,17.0
DEV33185,<35,Master,Man,No,Dev,9,5,Germany,60787.0,7.0
DEV33186,>35,Undergraduate,Man,Yes,Dev,32,24,United States of America,160000.0,8.0
DEV33187,>35,Master,Man,No,Dev,30,20,Germany,113042.0,19.0
DEV33188,<35,Master,Man,Yes,Dev,8,5,United Kingdom of Great Britain and Northern Ireland,87948.0,8.0
DEV33189,>35,Undergraduate,Man,No,NotDev,30,20,United States of America,175000.0,3.0
DEV33190,>35,Undergraduate,Man,No,Dev,19,14,United States of America,120000.0,12.0
DEV33191,>35,Undergraduate,Man,No,Dev,40,30,United States of America,180000.0,13.0
DEV33192,>35,Other,Man,Yes,Dev,15,13,India,38692.0,3.0
DEV33193,<35,Undergraduate,Man,Yes,Dev,7,1,Canada,42946.0,12.0
DEV33194,<35,Other,Man,No,Dev,7,6,United States of America,137500.0,19.0
DEV33195,<35,Undergraduate,Man,No,Dev,9,5,United States of America,86000.0,20.0
DEV33196,>35,Undergraduate,Man,Yes,Dev,43,43,United States of America,181000.0,9.0
DEV33197,<35,Undergraduate,Man,No,Dev,11,8,India,58037.0,15.0
DEV33198,<35,Undergraduate,Man,Yes,NotDev,5,3,United States of America,45000.0,12.0
DEV33199,<35,Undergraduate,Man,Yes,Dev,9,3,India,23215.0,18.0
DEV33200,<35,NoHigherEd,Man,No,Dev,10,8,Germany,57588.0,10.0
DEV33201,>35,Master,Man,Yes,Dev,27,20,Canada,89797.0,12.0
DEV33202,>35,Master,Man,No,Dev,15,12,Germany,63984.0,8.0
DEV33203,>35,Undergraduate,Man,Yes,Dev,25,5,United States of America,120000.0,8.0
DEV33204,<35,Master,Man,No,Dev,10,5,Germany,69318.0,16.0
DEV33205,<35,PhD,Man,No,Dev,18,2,India,19346.0,18.0
DEV33206,>35,Master,Man,No,Dev,3,2,Germany,57588.0,13.0
DEV33207,<35,Master,Man,No,Dev,10,4,Canada,109318.0,19.0
DEV33208,<35,Undergraduate,Man,Yes,Dev,8,1,India,8074.0,8.0
DEV33209,>35,Master,Man,No,Dev,28,19,Germany,108780.0,3.0
DEV33210,>35,Master,Man,No,Dev,32,25,United States of America,140000.0,17.0
DEV33211,<35,Undergraduate,Man,No,Dev,3,0,Canada,50755.0,12.0
DEV33212,<35,Undergraduate,Woman,No,Dev,4,2,United States of America,59400.0,11.0
DEV33213,>35,Undergraduate,Man,No,Dev,15,13,Germany,61428.0,16.0
DEV33214,<35,Undergraduate,Man,No,Dev,3,0,India,30953.0,25.0
DEV33215,<35,Undergraduate,Man,No,NotDev,3,1,India,9544.0,15.0
DEV33216,<35,Undergraduate,Man,Yes,NotDev,9,7,India,10836.0,12.0
DEV33217,<35,Undergraduate,Man,No,Dev,16,10,United States of America,100000.0,12.0
DEV33218,>35,Undergraduate,Man,No,Dev,27,24,United Kingdom of Great Britain and Northern Ireland,87948.0,14.0
DEV33219,<35,Undergraduate,Man,No,Dev,16,10,United States of America,142000.0,21.0
DEV33220,<35,Master,Man,No,Dev,10,7,Germany,51189.0,8.0
DEV33221,<35,Undergraduate,Man,No,Dev,9,5,Germany,85315.0,17.0
DEV33222,<35,Other,Man,No,Dev,9,6,United Kingdom of Great Britain and Northern Ireland,90460.0,7.0
DEV33223,>35,NoHigherEd,Man,No,Dev,41,41,United States of America,183000.0,19.0
DEV33224,<35,Master,Man,No,Dev,8,3,United Kingdom of Great Britain and Northern Ireland,75384.0,7.0
DEV33225,>35,Master,Man,No,Dev,20,10,United Kingdom of Great Britain and Northern Ireland,100511.0,2.0
DEV33226,>35,Undergraduate,Man,No,Dev,18,18,India,64486.0,14.0
